id;latitude;longitude;score;UGA
930014782;48,945925;2,366978;184;93STA
930014816;48,936936;2,371216;167;93STA
930014832;48,931527;2,382852;200;93STA
930015706;48,950112;2,373797;148;93STA
930015722;48,955963;2,382745;130;93STA
930015755;48,96654;2,381958;143;93STA
930015771;48,955644;2,383898;44;93STA
930015805;48,950147;2,385996;65;93STA
930015821;48,952547;2,384771;139;93STA
930015870;48,953031;2,394338;43;93STA
930015920;48,951213;2,381378;120;93STA
920007812;48,762221;2,308318;186;94LHA
920008190;48,770288;2,311435;55;94LHA
920008224;48,770147;2,316379;121;94LHA
920008943;48,785035;2,308286;82;94LHA
920008992;48,791255;2,303582;158;94LHA
920009230;48,789482;2,314763;174;94LHA
920010964;48,776846;2,323246;152;94LHA
920010980;48,779873;2,315933;195;94LHA
920011012;48,786598;2,318339;79;94LHA
920011046;48,781401;2,316031;145;94LHA
920011061;48,779971;2,315416;149;94LHA
920011095;48,779299;2,315126;102;94LHA
920011111;48,776624;2,314434;40;94LHA
920014214;48,785939;2,302446;55;94LHA
920014230;48,786655;2,293309;100;94LHA
920020435;48,784512;2,302613;137;94LHA
940007735;48,773324;2,337581;86;94LHA
940009350;48,76234;2,327942;119;94LHA
940009467;48,758979;2,329355;137;94LHA
940009871;48,779385;2,338866;89;94LHA
940009921;48,783568;2,345596;158;94LHA
940009954;48,777789;2,343185;93;94LHA
940009970;48,766849;2,31907;161;94LHA
130009111;43,297175;5,407811;38;13M03
130009343;43,314743;5,438031;55;13M03
130009376;43,324946;5,424054;48;13M03
130009780;43,308374;5,436648;169;13M03
130010192;43,303903;5,416902;164;13M03
130010291;43,319922;5,412536;73;13M03
130010424;43,327505;5,436234;89;13M03
130011992;43,304296;5,414779;90;13M03
130012412;43,289993;5,425916;137;13M03
130012826;43,307187;5,423217;155;13M03
130013097;43,298752;5,431122;99;13M03
130013626;43,326715;5,422851;106;13M03
130022403;43,309978;5,419636;102;13M03
130022916;43,323854;5,421721;112;13M03
130022932;43,317534;5,424245;184;13M03
130024870;43,296144;5,425997;121;13M03
130027733;43,316538;5,430729;156;13M03
130028186;43,325203;5,418903;149;13M03
130028566;43,304151;5,412267;81;13M03
130028616;43,292616;5,425005;147;13M03
130028632;43,324476;5,435471;144;13M03
130029523;43,331703;5,433908;149;13M03
130029655;43,315107;5,414558;149;13M03
130029804;43,321587;5,432723;133;13M03
130029853;43,289659;5,432065;118;13M03
130029952;43,331408;5,433159;132;13M03
130030257;43,303941;5,427485;37;13M03
130030505;43,298094;5,416773;69;13M03
130030851;43,304053;5,422069;158;13M03
130031800;43,298779;5,43619;195;13M03
130032782;43,30861;5,438526;120;13M03
130032816;43,326085;5,439463;92;13M03
940008857;48,850004;2,473494;150;94NOG
940008873;48,855841;2,482332;108;94NOG
940008907;48,846253;2,467635;88;94NOG
940008972;48,850468;2,475541;124;94NOG
940009004;48,852383;2,485414;87;94NOG
940009020;48,850004;2,473494;84;94NOG
940009053;48,843855;2,466291;52;94NOG
940009087;48,846612;2,47086;148;94NOG
940009251;48,853504;2,469856;60;94NOG
940011745;48,835753;2,472889;125;94NOG
940011760;48,836877;2,483145;29;94NOG
940011794;48,837049;2,484671;95;94NOG
940011810;48,840088;2,484562;79;94NOG
940011844;48,837539;2,487565;134;94NOG
940011877;48,838254;2,490699;111;94NOG
940011893;48,838115;2,485214;178;94NOG
940011927;48,833373;2,490481;166;94NOG
940011943;48,834891;2,472879;178;94NOG
940011976;48,836293;2,475037;146;94NOG
940012040;48,842803;2,48489;150;94NOG
940012446;48,849251;2,495649;50;94NOG
940012461;48,849931;2,498755;117;94NOG
940012495;48,851046;2,504169;182;94NOG
940012511;48,841671;2,50546;181;94NOG
940012560;48,842803;2,502911;72;94NOG
940012594;48,843192;2,503229;142;94NOG
940012644;48,834783;2,507377;122;94NOG
940012677;48,834153;2,515343;34;94NOG
940012693;48,838327;2,495133;154;94NOG
370006892;47,378303;0,662147;102;37TOU
370006926;47,387801;0,658983;103;37TOU
370006942;47,391087;0,666861;174;37TOU
370007379;47,389482;0,655819;96;37TOU
370008492;47,393065;0,67209;90;37TOU
370008526;47,380299;0,671696;157;37TOU
370008740;47,384609;0,66823;182;37TOU
370008765;47,393818;0,677699;46;37TOU
690012984;45,762943;4,780394;194;69LY6
690013016;45,757801;4,776627;165;69LY6
690013057;45,764268;4,781567;122;69LY6
690013073;45,76381;4,779381;121;69LY6
690013107;45,763821;4,775573;58;69LY6
690020136;45,763535;4,796756;166;69LY6
690020151;45,758932;4,792286;68;69LY6
690020250;45,759454;4,826294;64;69LY6
690020284;45,756587;4,796291;139;69LY6
690020300;45,754111;4,782301;108;69LY6
690020334;45,756849;4,786042;21;69LY6
690020383;45,756526;4,798063;147;69LY6
690020466;45,758032;4,813629;147;69LY6
690021704;45,779029;4,803677;64;69LY6
690022504;45,775712;4,805316;91;69LY6
690022587;45,768226;4,802755;109;69LY6
690022603;45,800581;4,825719;141;69LY6
690022637;45,775661;4,802032;79;69LY6
690022652;45,778571;4,807379;121;69LY6
690022686;45,765757;4,791772;80;69LY6
690022751;45,774643;4,806891;98;69LY6
920008927;48,793496;2,320543;84;92BAG
920009024;48,797139;2,298281;107;92BAG
920009065;48,801003;2,314201;38;92BAG
920009081;48,7983;2,318386;68;92BAG
920009115;48,800118;2,313207;99;92BAG
920009131;48,7978;2,310213;77;92BAG
920009164;48,796006;2,302151;115;92BAG
920009180;48,805716;2,314936;185;92BAG
920009214;48,803809;2,320577;105;92BAG
940005671;48,805436;2,3257;141;92BAG
940005705;48,802064;2,342408;122;92BAG
940005721;48,802132;2,331513;114;92BAG
940005754;48,799961;2,329921;107;92BAG
940005770;48,808218;2,332666;60;92BAG
940006273;48,800786;2,323771;148;92BAG
940006307;48,795904;2,321954;127;92BAG
940006323;48,790659;2,319932;137;92BAG
940006356;48,798002;2,32833;71;92BAG
940006422;48,785247;2,328472;154;92BAG
940006455;48,795039;2,334502;65;92BAG
940006471;48,794517;2,335829;148;92BAG
940006505;48,786243;2,332715;42;92BAG
940009566;48,814519;2,352386;195;92BAG
940009582;48,816386;2,351578;81;92BAG
940009616;48,814858;2,34796;53;92BAG
940009707;48,81661;2,334883;156;92BAG
940009756;48,779486;2,335212;156;92BAG
930004122;48,92153;2,401417;197;93AUB
930004155;48,914892;2,385914;163;93AUB
930004171;48,917148;2,384627;128;93AUB
930004205;48,915027;2,402833;181;93AUB
930004221;48,91848;2,393803;138;93AUB
930004254;48,902284;2,389241;154;93AUB
930004304;48,919682;2,395404;199;93AUB
930004353;48,915245;2,37695;24;93AUB
930004437;48,905707;2,389826;65;93AUB
930004502;48,910414;2,379165;28;93AUB
930004536;48,914764;2,380956;99;93AUB
930004635;48,913727;2,382431;100;93AUB
930004650;48,914201;2,392068;169;93AUB
930004684;48,912174;2,401029;197;93AUB
930004700;48,902054;2,385708;103;93AUB
930006184;48,912735;2,41562;114;93AUB
930007372;48,922749;2,406846;161;93AUB
930007406;48,920948;2,415338;110;93AUB
930007422;48,920826;2,382999;61;93AUB
930007471;48,919732;2,409209;160;93AUB
930007505;48,920285;2,410375;187;93AUB
930007521;48,921321;2,410931;55;93AUB
930007620;48,919057;2,419585;111;93AUB
930012471;48,914439;2,411979;80;93AUB
930012505;48,902491;2,392975;84;93AUB
930012554;48,908906;2,398054;123;93AUB
930012570;48,903597;2,392295;32;93AUB
930012604;48,908852;2,397996;75;93AUB
780014361;48,783621;2,190975;98;78VEL
780014460;48,784649;2,183072;34;78VEL
780014510;48,781525;2,198372;80;78VEL
780014544;48,785736;2,179241;117;78VEL
780014577;48,783743;2,170145;117;78VEL
780014825;48,793022;2,154318;190;78VEL
780014841;48,793107;2,148363;180;78VEL
780014924;48,794532;2,140915;109;78VEL
780014940;48,796053;2,154306;193;78VEL
780015012;48,798335;2,134679;109;78VEL
780015525;48,791133;2,135681;93;78VEL
780015574;48,798905;2,12773;162;78VEL
920011442;48,796247;2,277563;71;92CLA
920011475;48,801382;2,28683;24;92CLA
920011491;48,809432;2,291127;150;92CLA
920011525;48,799895;2,289776;149;92CLA
920011541;48,804694;2,289546;173;92CLA
920011590;48,801787;2,274913;78;92CLA
920011624;48,806027;2,286327;133;92CLA
920011640;48,809418;2,296317;103;92CLA
920011863;48,811058;2,264718;139;92CLA
920011897;48,792699;2,270914;102;92CLA
920011913;48,812922;2,272492;113;92CLA
920011962;48,801616;2,264268;183;92CLA
920011996;48,804113;2,265997;186;92CLA
920012044;48,811607;2,270665;200;92CLA
920012093;48,801587;2,265604;80;92CLA
920012127;48,80227;2,26424;110;92CLA
920012226;48,791167;2,260359;86;92CLA
920014081;48,790693;2,288784;65;92CLA
920014115;48,79192;2,285994;86;92CLA
920014131;48,794226;2,284584;117;92CLA
920016292;48,81396;2,278432;72;92CLA
920016375;48,813956;2,295638;40;92CLA
920016474;48,811373;2,295112;126;92CLA
920016540;48,814828;2,286673;65;92CLA
920025194;48,809145;2,298463;25;92CLA
590020434;50,622794;3,040914;93;59LIL
590020467;50,638178;3,062491;141;59LIL
590020533;50,621546;3,079429;48;59LIL
590020582;50,626522;3,056826;115;59LIL
590020632;50,629636;3,045456;154;59LIL
590020707;50,622704;3,067312;91;59LIL
590020723;50,631308;3,054902;140;59LIL
590020772;50,623697;3,043041;152;59LIL
590020855;50,643512;3,059231;67;59LIL
590021051;50,619953;3,064763;98;59LIL
590021101;50,636824;3,069034;28;59LIL
590021135;50,632952;3,042339;114;59LIL
590021184;50,626146;3,059603;65;59LIL
590021200;50,636938;3,065824;57;59LIL
590021234;50,621573;3,074334;179;59LIL
590021267;50,635328;3,064858;80;59LIL
590021317;50,623758;3,069177;134;59LIL
590021333;50,632269;3,061188;187;59LIL
590021382;50,63637;3,062403;191;59LIL
590021416;50,624975;3,058456;46;59LIL
590021473;50,629021;3,053315;41;59LIL
590021507;50,618902;3,049958;196;59LIL
590021556;50,632798;3,070959;27;59LIL
590021804;50,623047;3,053879;96;59LIL
590021820;50,628868;3,075066;121;59LIL
590021853;50,627141;3,048914;150;59LIL
590021887;50,627451;3,062212;87;59LIL
590021937;50,646872;3,057848;161;59LIL
590021952;50,629279;3,058754;32;59LIL
590021986;50,624967;3,060583;164;59LIL
590022034;50,619384;3,060593;76;59LIL
590022083;50,625506;3,050122;197;59LIL
590022117;50,630992;3,045433;163;59LIL
590022133;50,621116;3,035237;126;59LIL
590022166;50,634278;3,054206;138;59LIL
590022372;50,628409;3,043211;39;59LIL
590022554;50,637365;3,065798;92;59LIL
930005707;48,875734;2,426657;195;93NOI
930009105;48,880314;2,425824;74;93NOI
930009121;48,881454;2,428694;156;93NOI
930009220;48,880497;2,418302;127;93NOI
930009287;48,88253;2,429;84;93NOI
930012182;48,88852;2,455913;176;93NOI
930012216;48,88795;2,462094;181;93NOI
930012232;48,886892;2,469118;171;93NOI
930012257;48,899524;2,464291;97;93NOI
930012273;48,890274;2,452941;166;93NOI
930012307;48,891173;2,454455;141;93NOI
930012323;48,894673;2,458537;145;93NOI
930012356;48,895472;2,459985;115;93NOI
930012406;48,895805;2,461361;25;93NOI
930013537;48,876352;2,43674;107;93NOI
930013552;48,883919;2,440698;36;93NOI
930013602;48,883045;2,425709;38;93NOI
930013636;48,893466;2,436477;187;93NOI
930013685;48,879241;2,433791;129;93NOI
930013750;48,882552;2,434431;153;93NOI
930030473;48,902965;2,465177;49;93NOI
060014560;43,713012;7,250987;39;06NC4
060014644;43,704747;7,250746;73;06NC4
060015146;43,71644;7,257076;62;06NC4
060015351;43,693121;7,240355;167;06NC4
060015385;43,690879;7,244093;111;06NC4
060015401;43,689329;7,240722;184;06NC4
060015435;43,686349;7,236288;165;06NC4
060015781;43,718579;7,252564;122;06NC4
060016375;43,693421;7,250261;185;06NC4
060016391;43,695376;7,256152;97;06NC4
060016425;43,706571;7,232131;98;06NC4
060016441;43,696598;7,256132;180;06NC4
060016490;43,699269;7,256092;170;06NC4
060016540;43,702076;7,256032;75;06NC4
060017027;43,699333;7,251314;162;06NC4
060017043;43,702204;7,251478;44;06NC4
060017381;43,693703;7,243773;140;06NC4
060017415;43,698859;7,23964;161;06NC4
060017464;43,704529;7,233885;45;06NC4
060018215;43,713354;7,249524;84;06NC4
940010093;48,812752;2,386427;107;94IVR
940010135;48,812617;2,383897;141;94IVR
940010150;48,815363;2,377756;107;94IVR
940010226;48,811428;2,379691;101;94IVR
940010242;48,812752;2,371391;149;94IVR
940010275;48,8164;2,395003;108;94IVR
940010325;48,80775;2,388173;129;94IVR
940010341;48,805904;2,385045;149;94IVR
940010465;48,817767;2,38154;25;94IVR
940010481;48,805624;2,376982;187;94IVR
940010515;48,806834;2,375512;52;94IVR
940010531;48,812088;2,391397;176;94IVR
940010564;48,811429;2,385609;156;94IVR
940010580;48,815917;2,367808;27;94IVR
940010812;48,806977;2,353682;157;94IVR
940010846;48,805973;2,357872;171;94IVR
940010861;48,809523;2,361174;152;94IVR
940010895;48,815339;2,360885;85;94IVR
940010911;48,811421;2,362089;72;94IVR
940010945;48,813168;2,361052;99;94IVR
940010994;48,814634;2,359877;192;94IVR
940014764;48,803179;2,371094;80;94IVR
940014814;48,804977;2,370128;87;94IVR
940014913;48,796363;2,354568;186;94IVR
940014962;48,804262;2,364117;54;94IVR
940016843;48,802396;2,386133;34;94IVR
940019706;48,812176;2,357715;199;94IVR
930008271;48,95602;2,297589;158;93EPI
930008321;48,96392;2,298363;46;93EPI
930008370;48,961317;2,295657;68;93EPI
930008404;48,958963;2,313162;133;93EPI
930008537;48,961106;2,29035;32;93EPI
930008552;48,962129;2,304817;98;93EPI
930008636;48,954023;2,310995;83;93EPI
950004366;48,957521;2,286544;89;93EPI
950004572;48,956892;2,285007;54;93EPI
950011494;48,961774;2,284127;190;93EPI
950011510;48,962343;2,279042;175;93EPI
950011544;48,965947;2,283515;166;93EPI
950011577;48,972554;2,279047;113;93EPI
950011593;48,968785;2,285747;80;93EPI
950011627;48,969457;2,28607;55;93EPI
950011643;48,969861;2,288483;147;93EPI
920013562;48,897217;2,247838;40;92COU
920013612;48,889283;2,252695;83;92COU
920013695;48,891882;2,253046;186;92COU
920013711;48,898456;2,246765;102;92COU
920013745;48,899543;2,245901;94;92COU
920013760;48,902247;2,243216;96;92COU
920013810;48,88957;2,24702;37;92COU
920013877;48,895938;2,257151;131;92COU
920013943;48,893782;2,257874;141;92COU
920013992;48,893711;2,256348;171;92COU
920014024;48,897565;2,24044;33;92COU
920014040;48,895368;2,249561;92;92COU
920017811;48,896686;2,224292;59;92COU
920018124;48,895115;2,221841;41;92COU
920019080;48,887984;2,238542;122;92COU
920019114;48,89048;2,238012;169;92COU
920019130;48,884156;2,237199;181;92COU
920019163;48,877456;2,238112;86;92COU
920019197;48,884432;2,229498;165;92COU
920019213;48,885188;2,233986;166;92COU
920019247;48,882118;2,240729;52;92COU
920019262;48,882674;2,240247;182;92COU
920019296;48,881032;2,238008;190;92COU
920019312;48,884037;2,24555;23;92COU
920019346;48,88301;2,237314;180;92COU
920019395;48,889094;2,231622;47;92COU
920019445;48,88059;2,238477;119;92COU
920019460;48,883988;2,225404;109;92COU
920019494;48,880113;2,23949;95;92COU
920019510;48,891775;2,241034;96;92COU
920020518;48,899913;2,238591;34;92COU
920020823;48,875963;2,231613;108;92COU
920025020;48,896674;2,236178;198;92COU
760013383;49,467152;1,14174;183;76BIH
760013433;49,458105;1,108522;176;76BIH
760013466;49,460121;1,128606;146;76BIH
760020487;49,451068;1,123195;45;76BIH
760020503;49,456289;1,128812;141;76BIH
760020784;49,448748;1,140817;107;76BIH
760020917;49,444203;1,129037;153;76BIH
760021485;49,461533;1,133036;85;76BIH
760023325;49,440301;1,12875;152;76BIH
540013521;48,681032;6,156889;130;54NA1
540013695;48,680015;6,162336;137;54NA1
540013885;48,684589;6,154174;126;54NA1
540015476;48,68543;6,16033;61;54NA1
540015492;48,686039;6,167678;48;54NA1
540015575;48,673336;6,173709;28;54NA1
540015641;48,674294;6,174845;59;54NA1
540015740;48,692671;6,145779;48;54NA1
540015765;48,672739;6,16483;156;54NA1
540015781;48,686574;6,171433;21;54NA1
540015864;48,697446;6,155911;130;54NA1
540016011;48,684358;6,178333;24;54NA1
540016045;48,683522;6,174342;180;54NA1
540016110;48,690264;6,172289;78;54NA1
540016144;48,688854;6,167674;68;54NA1
540016276;48,703268;6,163259;121;54NA1
540016326;48,678483;6,167677;56;54NA1
540016375;48,68273;6,165945;89;54NA1
540016490;48,702715;6,152034;49;54NA1
540016524;48,703302;6,154099;148;54NA1
540018447;48,675329;6,162198;118;54NA1
920012846;48,923875;2,260066;195;92COL
920012861;48,923054;2,255232;194;92COL
920012945;48,915192;2,246583;166;92COL
920012960;48,926076;2,242988;67;92COL
920012994;48,922003;2,247299;82;92COL
920013042;48,922856;2,252339;83;92COL
920013174;48,914146;2,229727;159;92COL
920013224;48,926756;2,247289;182;92COL
920013240;48,910226;2,240656;168;92COL
920013315;48,920373;2,228745;22;92COL
920013364;48,923851;2,256554;109;92COL
920013380;48,923897;2,256387;77;92COL
920013414;48,923861;2,253935;176;92COL
920013463;48,91451;2,257602;194;92COL
920017464;48,910795;2,221328;55;92COL
920018140;48,911782;2,223479;122;92COL
690018585;45,740216;4,859432;114;69LY3
690021183;45,744235;4,845369;152;69LY3
690021217;45,744235;4,845369;65;69LY3
690021233;45,746677;4,837726;145;69LY3
690021266;45,748644;4,839509;115;69LY3
690021282;45,755278;4,842437;114;69LY3
690021316;45,753186;4,848725;125;69LY3
690021332;45,751702;4,852717;92;69LY3
690021373;45,737062;4,838071;29;69LY3
690021423;45,748254;4,855138;151;69LY3
690021456;45,7292;4,829948;54;69LY3
690021472;45,734453;4,835658;171;69LY3
690021506;45,737048;4,83343;80;69LY3
690021522;45,751939;4,845622;24;69LY3
690021555;45,750643;4,844893;25;69LY3
690021571;45,747649;4,843503;86;69LY3
690021621;45,748781;4,848137;185;69LY3
690021654;45,735939;4,829405;169;69LY3
690021720;45,749714;4,84132;187;69LY3
690021787;45,742668;4,85067;55;69LY3
690021803;45,734805;4,82658;125;69LY3
690021837;45,740972;4,862218;39;69LY3
690022322;45,736803;4,852865;53;69LY3
060014800;43,714525;7,274723;108;06NC5
060015047;43,723737;7,259741;136;06NC5
060015567;43,730219;7,276211;148;06NC5
060015724;43,719447;7,271306;194;06NC5
060015831;43,712938;7,271443;30;06NC5
060016193;43,72549;7,265326;65;06NC5
060016227;43,728369;7,266838;87;06NC5
060016276;43,734595;7,290524;68;06NC5
060016912;43,722947;7,256333;135;06NC5
060017597;43,719829;7,284079;72;06NC5
060017613;43,712257;7,282699;159;06NC5
060017647;43,715136;7,28138;30;06NC5
060018645;43,740909;7,258778;84;06NC5
060018876;43,723472;7,290245;119;06NC5
060018926;43,720451;7,287722;78;06NC5
060019163;43,72352;7,284095;165;06NC5
130008188;43,315717;5,398706;68;13M06
130009426;43,333458;5,403032;60;13M06
130009681;43,318381;5,407198;102;13M06
130012511;43,322475;5,406829;135;13M06
130013147;43,322988;5,413046;83;13M06
130013196;43,336604;5,424074;119;13M06
130013246;43,334863;5,420365;109;13M06
130013881;43,317954;5,406282;72;13M06
130014293;43,329567;5,427246;85;13M06
130014426;43,333396;5,431073;55;13M06
130022122;43,334005;5,455255;149;13M06
130022767;43,328366;5,410003;125;13M06
130024334;43,330709;5,419152;195;13M06
130026636;43,328018;5,397619;198;13M06
130027535;43,329838;5,414081;191;13M06
130027766;43,324534;5,393558;121;13M06
130029887;43,319436;5,40055;69;13M06
920008281;48,916138;2,28251;94;92ASN
920008430;48,914668;2,289771;108;92ASN
920008463;48,906358;2,283532;168;92ASN
920008513;48,909324;2,286452;195;92ASN
920008547;48,906706;2,28524;92;92ASN
920008760;48,906316;2,268643;74;92ASN
920008794;48,910688;2,292083;47;92ASN
920008893;48,910009;2,274093;40;92ASN
920009313;48,914563;2,274433;117;92ASN
920009396;48,921674;2,271617;44;92ASN
920009412;48,915275;2,271139;126;92ASN
920009446;48,917092;2,265198;36;92ASN
920009461;48,913355;2,273127;186;92ASN
920009511;48,913372;2,258312;148;92ASN
920009545;48,908533;2,261178;37;92ASN
920013513;48,90256;2,268582;183;92ASN
920013547;48,897974;2,257057;196;92ASN
920013596;48,904081;2,255827;34;92ASN
920013646;48,901793;2,251286;131;92ASN
920013794;48,90421;2,269437;138;92ASN
920013844;48,904977;2,26932;193;92ASN
920013893;48,899139;2,26671;195;92ASN
920013927;48,90275;2,275115;46;92ASN
920013976;48,899395;2,261955;45;92ASN
920014495;48,910879;2,254019;179;92ASN
920014511;48,90977;2,241345;96;92ASN
920014545;48,905946;2,255632;151;92ASN
920014610;48,906199;2,247924;168;92ASN
920014644;48,904859;2,233564;103;92ASN
920014677;48,908346;2,247144;25;92ASN
920014693;48,904121;2,249507;110;92ASN
920014727;48,907045;2,240618;171;92ASN
930004270;48,91523;2,36698;191;93SOU
930004387;48,903039;2,374354;188;93SOU
930014857;48,911527;2,358431;193;93SOU
930014907;48,9031;2,348402;173;93SOU
930014923;48,912081;2,334838;41;93SOU
930014956;48,904576;2,333043;171;93SOU
930014972;48,910691;2,337827;133;93SOU
930015003;48,910803;2,331933;124;93SOU
930015037;48,904416;2,328501;106;93SOU
930015052;48,910804;2,333278;98;93SOU
930015086;48,90841;2,332482;52;93SOU
930015102;48,90718;2,332376;88;93SOU
930015136;48,905004;2,331645;31;93SOU
930015151;48,903369;2,331093;45;93SOU
930015185;48,905727;2,34398;116;93SOU
930015235;48,904524;2,338457;164;93SOU
930015250;48,916837;2,330634;85;93SOU
930015284;48,903567;2,320594;138;93SOU
750025405;48,828628;2,273049;181;92ISS
750026650;48,828459;2,301035;135;92ISS
920009099;48,824777;2,259027;165;92ISS
920015146;48,822621;2,276453;179;92ISS
920015161;48,821387;2,273307;97;92ISS
920015195;48,824111;2,272649;124;92ISS
920015211;48,81753;2,260635;198;92ISS
920015245;48,828144;2,281409;63;92ISS
920015260;48,827299;2,279714;94;92ISS
920015294;48,826513;2,278691;112;92ISS
920015310;48,826208;2,278019;77;92ISS
920015344;48,828719;2,265421;47;92ISS
920015377;48,822906;2,249899;141;92ISS
920015393;48,82074;2,25079;135;92ISS
920015427;48,830665;2,279754;60;92ISS
920015443;48,824778;2,272989;150;92ISS
920015476;48,81798;2,267475;124;92ISS
920015492;48,820026;2,257886;55;92ISS
920015526;48,817755;2,249639;180;92ISS
920015575;48,822766;2,267893;158;92ISS
920018579;48,822096;2,252243;94;92ISS
920021151;48,82593;2,29561;59;92ISS
920021185;48,819044;2,291107;164;92ISS
920021235;48,822196;2,289121;96;92ISS
920021250;48,820496;2,284774;143;92ISS
920021284;48,820198;2,290136;77;92ISS
920021300;48,821303;2,285389;167;92ISS
920021334;48,824899;2,295611;69;92ISS
920021367;48,821905;2,293503;121;92ISS
920021383;48,821902;2,284716;186;92ISS
060014875;43,700581;7,286768;62;06NC7
060014891;43,703135;7,288129;164;06NC7
060014925;43,705186;7,289258;141;06NC7
060015013;43,701264;7,28428;149;06NC7
060015625;43,698335;7,286833;31;06NC7
060015674;43,699862;7,282338;26;06NC7
060015690;43,69903;7,283672;53;06NC7
060016045;43,702129;7,294563;170;06NC7
060016094;43,705478;7,2849;169;06NC7
060017662;43,688071;7,296661;44;06NC7
060017993;43,713428;7,293336;189;06NC7
060018124;43,705052;7,290462;191;06NC7
060018165;43,708042;7,284029;127;06NC7
060018314;43,706582;7,283515;152;06NC7
060018512;43,709336;7,287353;62;06NC7
060018827;43,708661;7,292951;84;06NC7
060018843;43,712068;7,292993;198;06NC7
060018892;43,715378;7,292392;106;06NC7
060018975;43,717138;7,292381;137;06NC7
060019015;43,695509;7,286589;61;06NC7
920009560;48,830583;2,244436;100;92BOU
920009594;48,83313;2,248359;97;92BOU
920009610;48,835443;2,249943;109;92BOU
920009677;48,842625;2,243813;174;92BOU
920009693;48,829375;2,233198;84;92BOU
920009727;48,83578;2,230046;86;92BOU
920009743;48,832398;2,238981;145;92BOU
920009776;48,846434;2,238132;40;92BOU
920009792;48,846004;2,237521;39;92BOU
920009826;48,844791;2,234771;197;92BOU
920009842;48,830109;2,246726;64;92BOU
920009875;48,842773;2,238188;101;92BOU
920009891;48,84;2,239577;153;92BOU
920009925;48,836672;2,241648;157;92BOU
920009941;48,834506;2,242873;181;92BOU
920009974;48,833923;2,243467;144;92BOU
920009990;48,828357;2,246619;33;92BOU
920010071;48,829441;2,251385;90;92BOU
920010121;48,832958;2,253827;52;92BOU
920010261;48,834985;2,254937;80;92BOU
920010303;48,829593;2,249178;109;92BOU
920010360;48,82915;2,247724;150;92BOU
920010394;48,838573;2,251072;193;92BOU
920010436;48,837487;2,23943;185;92BOU
920010527;48,839885;2,236343;59;92BOU
920010543;48,840355;2,234233;31;92BOU
920010600;48,840592;2,227862;107;92BOU
920010667;48,838499;2,228285;88;92BOU
920010691;48,833805;2,228557;79;92BOU
920010741;48,826004;2,238559;120;92BOU
920010774;48,838778;2,246829;188;92BOU
920010865;48,839667;2,24697;166;92BOU
920010881;48,832036;2,244536;100;92BOU
920010915;48,82561;2,24792;168;92BOU
920010931;48,832088;2,23799;43;92BOU
690017736;45,769642;4,835896;30;69LY1
690017751;45,771362;4,833024;73;69LY1
690017785;45,768296;4,828112;181;69LY1
690017850;45,771994;4,826266;32;69LY1
690017934;45,768915;4,830054;152;69LY1
690017983;45,767727;4,832897;168;69LY1
690018023;45,772795;4,821273;135;69LY1
690018734;45,790659;4,815161;165;69LY1
690019732;45,776296;4,834839;28;69LY1
690019757;45,778586;4,820675;40;69LY1
690019807;45,774131;4,826575;110;69LY1
690019823;45,774728;4,833031;120;69LY1
690019856;45,774848;4,831608;30;69LY1
690019872;45,775336;4,832017;171;69LY1
690019906;45,776097;4,832219;126;69LY1
690019922;45,77775;4,832159;64;69LY1
690019971;45,776803;4,833275;42;69LY1
690020003;45,77948;4,827201;75;69LY1
690020052;45,777804;4,834447;151;69LY1
690020086;45,779582;4,83216;128;69LY1
690020102;45,774738;4,829351;160;69LY1
690020367;45,766262;4,828334;189;69LY1
690022553;45,798197;4,829947;92;69LY1
690022702;45,785897;4,808009;131;69LY1
690022736;45,773384;4,808365;141;69LY1
330040460;44,829934;-0,57328;52;33BD2
330040510;44,826032;-0,577327;164;33BD2
330041062;44,831222;-0,587436;200;33BD2
330041195;44,839379;-0,587479;194;33BD2
330041427;44,840327;-0,596844;92;33BD2
330041575;44,82161;-0,582635;25;33BD2
330041625;44,847967;-0,597047;121;33BD2
330041641;44,825223;-0,589683;68;33BD2
330041674;44,823109;-0,593234;157;33BD2
330041740;44,827616;-0,592413;143;33BD2
330041914;44,834213;-0,58868;151;33BD2
330041930;44,831569;-0,598196;196;33BD2
330042094;44,827992;-0,584751;175;33BD2
330042227;44,828368;-0,579563;169;33BD2
330042425;44,831069;-0,584218;170;33BD2
330042490;44,830893;-0,573521;153;33BD2
330042565;44,83960648;-0,583926033;151;33BD2
330042912;44,843491;-0,60378;58;33BD2
330043043;44,836759;-0,599126;74;33BD2
330043076;44,841296;-0,599546;181;33BD2
330043126;44,84025;-0,59991;44;33BD2
330043191;44,844414;-0,604934;86;33BD2
330043480;44,82676;-0,567438;117;33BD2
330043514;44,822867;-0,565874;110;33BD2
330043910;44,828201;-0,572276;57;33BD2
930009956;48,858369;2,447259;58;94VIN
930010285;48,852965;2,443418;107;94VIN
930011051;48,855479;2,439439;185;94VIN
940008956;48,849325;2,457647;92;94VIN
940009137;48,852735;2,45696;48;94VIN
940009152;48,852906;2,457318;81;94VIN
940009202;48,849756;2,456235;152;94VIN
940012990;48,846887;2,417034;147;94VIN
940013014;48,845201;2,417684;117;94VIN
940013030;48,844128;2,417705;197;94VIN
940013113;48,837218;2,418123;179;94VIN
940013147;48,838021;2,417637;24;94VIN
